region,week_start,sales
Loreto,2023-12-04,3955.11
Loreto,2023-12-11,3938.08
Loreto,2023-12-18,3907.52
Loreto,2023-12-25,4017.66
Loreto,2024-01-01,3930.99
Loreto,2024-01-08,4038.08
Loreto,2024-01-15,4073.28
Loreto,2024-01-22,4118.48
Loreto,2024-01-29,4112.54
Loreto,2024-02-05,4200.43
Loreto,2024-02-12,4327.20
Loreto,2024-02-19,4300.18
Loreto,2024-02-26,4325.84
Loreto,2024-03-04,4239.00
Loreto,2024-03-11,4101.70
Loreto,2024-03-18,4144.06
Loreto,2024-03-25,4127.74
Loreto,2024-04-01,4192.51
Loreto,2024-04-08,4163.03
Loreto,2024-04-15,4109.41
Loreto,2024-04-22,4027.17
Loreto,2024-04-29,4095.28
Loreto,2024-05-06,4070.40
Loreto,2024-05-13,4062.22
Loreto,2024-05-20,3974.30
Loreto,2024-05-27,4045.54
Loreto,2024-06-03,3960.92
Loreto,2024-06-10,3954.31
Loreto,2024-06-17,3745.00
Loreto,2024-06-24,3711.12
Loreto,2024-07-01,3978.54
Loreto,2024-07-08,3658.13
Loreto,2024-07-15,3724.98
Loreto,2024-07-22,3740.03
Loreto,2024-07-29,3661.88
Loreto,2024-08-05,3854.22
Loreto,2024-08-12,3749.45
Loreto,2024-08-19,3766.16
Loreto,2024-08-26,3866.58
Loreto,2024-09-02,3679.76
Loreto,2024-09-09,3677.75
Loreto,2024-09-16,3667.28
Loreto,2024-09-23,3589.79
Loreto,2024-09-30,3700.94
Loreto,2024-10-07,3735.64
Loreto,2024-10-14,3756.42
Loreto,2024-10-21,3840.90
Loreto,2024-10-28,3916.31
Loreto,2024-11-04,3944.32
Loreto,2024-11-11,3962.24
Loreto,2024-11-18,4100.94
Loreto,2024-11-25,4005.77
Loreto,2024-12-02,4158.09
Loreto,2024-12-09,4062.03
Loreto,2024-12-16,4128.63
Loreto,2024-12-23,4205.70
Loreto,2024-12-30,3956.98
Loreto,2025-01-06,4121.07
Loreto,2025-01-13,4148.55
Loreto,2025-01-20,4335.33
Loreto,2025-01-27,4249.61
Loreto,2025-02-03,4499.99
Loreto,2025-02-10,4257.75
Loreto,2025-02-17,4397.18
Loreto,2025-02-24,4347.76
Loreto,2025-03-03,4386.65
Loreto,2025-03-10,4285.23
Loreto,2025-03-17,4254.68
Loreto,2025-03-24,4128.66
Loreto,2025-03-31,4224.56
Loreto,2025-04-07,4101.45
Loreto,2025-04-14,4106.28
Loreto,2025-04-21,4198.10
Loreto,2025-04-28,4188.66
Loreto,2025-05-05,4263.79
Loreto,2025-05-12,4099.71
Loreto,2025-05-19,4191.46
Loreto,2025-05-26,4145.97
Loreto,2025-06-02,4052.82
Loreto,2025-06-09,3959.40
Loreto,2025-06-16,3944.48
Loreto,2025-06-23,3951.45
Loreto,2025-06-30,3826.85
Loreto,2025-07-07,3880.02
Loreto,2025-07-14,3798.11
Loreto,2025-07-21,3933.31
Loreto,2025-07-28,3837.08
Loreto,2025-08-04,3840.13
Loreto,2025-08-11,3758.63
Loreto,2025-08-18,3773.29
Loreto,2025-08-25,3882.78
Loreto,2025-09-01,3826.01
Loreto,2025-09-08,3837.34
Loreto,2025-09-15,3754.85
Loreto,2025-09-22,3778.85
Loreto,2025-09-29,3752.08
Loreto,2025-10-06,3833.70
Loreto,2025-10-13,3839.94
Loreto,2025-10-20,4029.09
Loreto,2025-10-27,3924.93
Loreto,2025-11-03,4104.65
Loreto,2025-11-10,4019.00
Loreto,2025-11-17,4100.98
Loreto,2025-11-24,4105.96
Loreto,2025-12-01,4258.81
Loreto,2025-12-08,4212.59
Loreto,2025-12-15,4197.45
Loreto,2025-12-22,4211.83
Loreto,2025-12-29,4143.33
Loreto,2026-01-05,4334.37
Loreto,2026-01-12,4374.74
Loreto,2026-01-19,4331.73
Loreto,2026-01-26,4386.53
Madre de Dios,2023-02-06,3971.02
Madre de Dios,2023-02-13,3942.51
Madre de Dios,2023-02-20,3917.95
Madre de Dios,2023-02-27,3930.78
Madre de Dios,2023-03-06,3768.55
Madre de Dios,2023-03-13,3872.31
Madre de Dios,2023-03-20,3793.58
Madre de Dios,2023-03-27,3889.92
Madre de Dios,2023-04-03,3907.11
Madre de Dios,2023-04-10,3908.04
Madre de Dios,2023-04-17,3941.62
Madre de Dios,2023-04-24,4068.34
Madre de Dios,2023-05-01,4057.67
Madre de Dios,2023-05-08,4052.66
Madre de Dios,2023-05-15,4055.71
Madre de Dios,2023-05-22,4037.24
Madre de Dios,2023-05-29,4204.56
Madre de Dios,2023-06-05,4147.28
Madre de Dios,2023-06-12,4205.95
Madre de Dios,2023-06-19,4250.78
Madre de Dios,2023-06-26,4266.60
Madre de Dios,2023-07-03,4324.36
Madre de Dios,2023-07-10,4355.41
Madre de Dios,2023-07-17,4339.46
Madre de Dios,2023-07-24,4563.86
Madre de Dios,2023-07-31,4516.86
Madre de Dios,2023-08-07,4545.82
Madre de Dios,2023-08-14,4537.82
Madre de Dios,2023-08-21,4420.13
Madre de Dios,2023-08-28,4542.90
Madre de Dios,2023-09-04,4493.54
Madre de Dios,2023-09-11,4465.93
Madre de Dios,2023-09-18,4451.85
Madre de Dios,2023-09-25,4405.41
Madre de Dios,2023-10-02,4454.65
Madre de Dios,2023-10-09,4340.23
Madre de Dios,2023-10-16,4586.99
Madre de Dios,2023-10-23,4591.01
Madre de Dios,2023-10-30,4461.60
Madre de Dios,2023-11-06,4429.80
Madre de Dios,2023-11-13,4402.81
Madre de Dios,2023-11-20,4246.92
Madre de Dios,2023-11-27,4077.43
Madre de Dios,2023-12-04,4151.42
Madre de Dios,2023-12-11,4038.92
Madre de Dios,2023-12-18,4005.25
Madre de Dios,2023-12-25,3930.80
Madre de Dios,2024-01-01,4062.07
Madre de Dios,2024-01-08,4028.80
Madre de Dios,2024-01-15,3990.69
Madre de Dios,2024-01-22,4094.25
Madre de Dios,2024-01-29,4055.12
Madre de Dios,2024-02-05,3910.64
Madre de Dios,2024-02-12,3896.32
Madre de Dios,2024-02-19,3948.58
Madre de Dios,2024-02-26,3848.24
Madre de Dios,2024-03-04,3873.59
Madre de Dios,2024-03-11,3876.29
Madre de Dios,2024-03-18,3922.35
Madre de Dios,2024-03-25,3926.30
Madre de Dios,2024-04-01,3860.39
Madre de Dios,2024-04-08,3935.38
Madre de Dios,2024-04-15,4061.16
Madre de Dios,2024-04-22,3994.17
Madre de Dios,2024-04-29,4184.85
Madre de Dios,2024-05-06,4077.34
Madre de Dios,2024-05-13,4144.79
Madre de Dios,2024-05-20,4253.05
Madre de Dios,2024-05-27,4080.26
Madre de Dios,2024-06-03,4197.70
Madre de Dios,2024-06-10,4225.90
Madre de Dios,2024-06-17,4294.58
Madre de Dios,2024-06-24,4457.32
Madre de Dios,2024-07-01,4293.03
Madre de Dios,2024-07-08,4421.18
Madre de Dios,2024-07-15,4510.75
Madre de Dios,2024-07-22,4466.07
Madre de Dios,2024-07-29,4579.53
Madre de Dios,2024-08-05,4409.95
Madre de Dios,2024-08-12,4545.12
Madre de Dios,2024-08-19,4706.65
Madre de Dios,2024-08-26,4517.21
Madre de Dios,2024-09-02,4593.02
Madre de Dios,2024-09-09,4584.68
Madre de Dios,2024-09-16,4426.99
Madre de Dios,2024-09-23,4460.97
Madre de Dios,2024-09-30,4450.97
Madre de Dios,2024-10-07,4404.55
Madre de Dios,2024-10-14,4614.26
Madre de Dios,2024-10-21,4465.04
Madre de Dios,2024-10-28,4493.31
Madre de Dios,2024-11-04,4427.24
Madre de Dios,2024-11-11,4364.72
Madre de Dios,2024-11-18,4317.76
Madre de Dios,2024-11-25,4338.12
Madre de Dios,2024-12-02,4213.10
Madre de Dios,2024-12-09,4030.72
Madre de Dios,2024-12-16,4085.67
Madre de Dios,2024-12-23,4004.99
Madre de Dios,2024-12-30,4066.85
Madre de Dios,2025-01-06,4060.50
Madre de Dios,2025-01-13,4043.67
Madre de Dios,2025-01-20,3976.37
Madre de Dios,2025-01-27,4027.92
Madre de Dios,2025-02-03,4012.52
Madre de Dios,2025-02-10,4042.99
Madre de Dios,2025-02-17,3907.27
Madre de Dios,2025-02-24,3915.44
Madre de Dios,2025-03-03,3926.32
Madre de Dios,2025-03-10,3818.08
Madre de Dios,2025-03-17,3837.19
Madre de Dios,2025-03-24,4000.45
Madre de Dios,2025-03-31,4039.47
Madre de Dios,2025-04-07,3960.30
Madre de Dios,2025-04-14,4192.64
Madre de Dios,2025-04-21,4190.08
Madre de Dios,2025-04-28,4171.45
Madre de Dios,2025-05-05,4087.69
Madre de Dios,2025-05-12,4253.00
Madre de Dios,2025-05-19,4245.85
Madre de Dios,2025-05-26,4179.87
Madre de Dios,2025-06-02,4290.12
Madre de Dios,2025-06-09,4246.08
Madre de Dios,2025-06-16,4295.75
Madre de Dios,2025-06-23,4379.58
Madre de Dios,2025-06-30,4340.51
Madre de Dios,2025-07-07,4584.91
Madre de Dios,2025-07-14,4636.65
Madre de Dios,2025-07-21,4599.05
Madre de Dios,2025-07-28,4599.59
Madre de Dios,2025-08-04,4719.44
Madre de Dios,2025-08-11,4611.18
Madre de Dios,2025-08-18,4634.39
Madre de Dios,2025-08-25,4485.47
Madre de Dios,2025-09-01,4580.09
Madre de Dios,2025-09-08,4576.23
Madre de Dios,2025-09-15,4550.73
Madre de Dios,2025-09-22,4493.73
Madre de Dios,2025-09-29,4637.87
Madre de Dios,2025-10-06,4489.44
Madre de Dios,2025-10-13,4680.60
Madre de Dios,2025-10-20,4575.53
Madre de Dios,2025-10-27,4523.27
Madre de Dios,2025-11-03,4505.47
Madre de Dios,2025-11-10,4403.53
Madre de Dios,2025-11-17,4273.82
Madre de Dios,2025-11-24,4352.37
Madre de Dios,2025-12-01,4261.28
Madre de Dios,2025-12-08,4130.70
Madre de Dios,2025-12-15,4205.74
Madre de Dios,2025-12-22,4072.91
Madre de Dios,2025-12-29,4099.29
Madre de Dios,2026-01-05,4124.95
Madre de Dios,2026-01-12,4157.06
Madre de Dios,2026-01-19,4028.23
Madre de Dios,2026-01-26,4059.15
Moquegua,2023-02-06,4252.48
Moquegua,2023-02-13,4254.74
Moquegua,2023-02-20,4289.03
Moquegua,2023-02-27,4407.54
Moquegua,2023-03-06,4510.98
Moquegua,2023-03-13,4554.12
Moquegua,2023-03-20,4481.50
Moquegua,2023-03-27,4357.21
Moquegua,2023-04-03,4505.62
Moquegua,2023-04-10,4357.99
Moquegua,2023-04-17,4371.23
Moquegua,2023-04-24,4466.70
Moquegua,2023-05-01,4372.57
Moquegua,2023-05-08,4537.71
Moquegua,2023-05-15,4498.39
Moquegua,2023-05-22,4530.65
Moquegua,2023-05-29,4436.21
Moquegua,2023-06-05,4510.74
Moquegua,2023-06-12,4438.25
Moquegua,2023-06-19,4318.91
Moquegua,2023-06-26,4337.28
Moquegua,2023-07-03,4039.51
Moquegua,2023-07-10,4182.22
Moquegua,2023-07-17,4111.37
Moquegua,2023-07-24,4040.33
Moquegua,2023-07-31,4088.33
Moquegua,2023-08-07,4099.93
Moquegua,2023-08-14,4009.54
Moquegua,2023-08-21,4033.01
Moquegua,2023-08-28,4010.68
Moquegua,2023-09-04,3999.70
Moquegua,2023-09-11,4005.19
Moquegua,2023-09-18,3842.34
Moquegua,2023-09-25,3907.97
Moquegua,2023-10-02,3697.66
Moquegua,2023-10-09,3778.26
Moquegua,2023-10-16,3642.80
Moquegua,2023-10-23,3774.65
Moquegua,2023-10-30,3848.49
Moquegua,2023-11-06,3974.74
Moquegua,2023-11-13,3891.09
Moquegua,2023-11-20,3879.98
Moquegua,2023-11-27,4027.27
Moquegua,2023-12-04,3984.42
Moquegua,2023-12-11,4000.02
Moquegua,2023-12-18,4060.17
Moquegua,2023-12-25,4079.78
Moquegua,2024-01-01,3912.12
Moquegua,2024-01-08,4057.00
Moquegua,2024-01-15,4097.10
Moquegua,2024-01-22,4088.00
Moquegua,2024-01-29,4122.12
Moquegua,2024-02-05,4297.70
Moquegua,2024-02-12,4342.82
Moquegua,2024-02-19,4386.09
Moquegua,2024-02-26,4468.63
Moquegua,2024-03-04,4481.13
Moquegua,2024-03-11,4514.85
Moquegua,2024-03-18,4613.72
Moquegua,2024-03-25,4500.90
Moquegua,2024-04-01,4617.57
Moquegua,2024-04-08,4575.12
Moquegua,2024-04-15,4565.50
Moquegua,2024-04-22,4472.84
Moquegua,2024-04-29,4524.51
Moquegua,2024-05-06,4507.11
Moquegua,2024-05-13,4610.20
Moquegua,2024-05-20,4581.63
Moquegua,2024-05-27,4599.73
Moquegua,2024-06-03,4556.67
Moquegua,2024-06-10,4497.09
Moquegua,2024-06-17,4400.62
Moquegua,2024-06-24,4293.88
Moquegua,2024-07-01,4265.00
Moquegua,2024-07-08,4286.53
Moquegua,2024-07-15,4189.00
Moquegua,2024-07-22,4169.40
Moquegua,2024-07-29,4214.50
Moquegua,2024-08-05,4180.43
Moquegua,2024-08-12,4042.87
Moquegua,2024-08-19,4116.84
Moquegua,2024-08-26,4038.02
Moquegua,2024-09-02,4051.92
Moquegua,2024-09-09,4032.11
Moquegua,2024-09-16,3986.90
Moquegua,2024-09-23,4011.80
Moquegua,2024-09-30,3831.16
Moquegua,2024-10-07,3820.82
Moquegua,2024-10-14,3873.17
Moquegua,2024-10-21,3913.80
Moquegua,2024-10-28,3815.79
Moquegua,2024-11-04,3969.18
Moquegua,2024-11-11,4012.43
Moquegua,2024-11-18,4000.14
Moquegua,2024-11-25,4023.56
Moquegua,2024-12-02,4110.65
Moquegua,2024-12-09,4102.68
Moquegua,2024-12-16,4107.90
Moquegua,2024-12-23,4042.47
Moquegua,2024-12-30,3994.05
Moquegua,2025-01-06,4128.83
Moquegua,2025-01-13,4161.83
Moquegua,2025-01-20,4268.59
Moquegua,2025-01-27,4259.27
Moquegua,2025-02-03,4424.59
Moquegua,2025-02-10,4480.87
Moquegua,2025-02-17,4466.37
Moquegua,2025-02-24,4620.27
Moquegua,2025-03-03,4562.95
Moquegua,2025-03-10,4549.73
Moquegua,2025-03-17,4608.83
Moquegua,2025-03-24,4583.19
Moquegua,2025-03-31,4517.81
Moquegua,2025-04-07,4615.85
Moquegua,2025-04-14,4583.30
Moquegua,2025-04-21,4552.20
Moquegua,2025-04-28,4510.86
Moquegua,2025-05-05,4675.89
Moquegua,2025-05-12,4670.89
Moquegua,2025-05-19,4675.04
Moquegua,2025-05-26,4741.80
Moquegua,2025-06-02,4456.41
Moquegua,2025-06-09,4649.97
Moquegua,2025-06-16,4593.75
Moquegua,2025-06-23,4374.71
Moquegua,2025-06-30,4440.95
Moquegua,2025-07-07,4268.46
Moquegua,2025-07-14,4213.18
Moquegua,2025-07-21,4247.99
Moquegua,2025-07-28,4358.18
Moquegua,2025-08-04,4253.53
Moquegua,2025-08-11,4223.26
Moquegua,2025-08-18,4260.92
Moquegua,2025-08-25,4135.48
Moquegua,2025-09-01,4234.07
Moquegua,2025-09-08,4190.12
Moquegua,2025-09-15,4062.98
Moquegua,2025-09-22,3933.71
Moquegua,2025-09-29,4014.69
Moquegua,2025-10-06,3940.44
Moquegua,2025-10-13,3958.99
Moquegua,2025-10-20,4006.44
Moquegua,2025-10-27,3992.49
Moquegua,2025-11-03,3947.16
Moquegua,2025-11-10,4147.33
Moquegua,2025-11-17,4109.35
Moquegua,2025-11-24,4144.19
Moquegua,2025-12-01,4184.30
Moquegua,2025-12-08,4176.46
Moquegua,2025-12-15,4211.75
Moquegua,2025-12-22,4184.16
Moquegua,2025-12-29,4175.74
Moquegua,2026-01-05,4180.46
Moquegua,2026-01-12,4227.51
Moquegua,2026-01-19,4301.37
Moquegua,2026-01-26,4454.56
Pasco,2023-02-06,4793.63
Pasco,2023-02-13,4801.23
Pasco,2023-02-20,4810.66
Pasco,2023-02-27,4661.97
Pasco,2023-03-06,4582.65
Pasco,2023-03-13,4515.13
Pasco,2023-03-20,4592.07
Pasco,2023-03-27,4291.40
Pasco,2023-04-03,4444.53
Pasco,2023-04-10,4337.43
Pasco,2023-04-17,4302.07
Pasco,2023-04-24,4336.89
Pasco,2023-05-01,4407.62
Pasco,2023-05-08,4281.22
Pasco,2023-05-15,4258.77
Pasco,2023-05-22,4272.37
Pasco,2023-05-29,4170.75
Pasco,2023-06-05,4167.52
Pasco,2023-06-12,4150.38
Pasco,2023-06-19,3933.28
Pasco,2023-06-26,4143.88
Pasco,2023-07-03,4001.61
Pasco,2023-07-10,3813.21
Pasco,2023-07-17,3913.13
Pasco,2023-07-24,4134.04
Pasco,2023-07-31,3989.92
Pasco,2023-08-07,4099.07
Pasco,2023-08-14,4104.12
Pasco,2023-08-21,4052.59
Pasco,2023-08-28,4191.66
Pasco,2023-09-04,4093.48
Pasco,2023-09-11,4064.72
Pasco,2023-09-18,4129.03
Pasco,2023-09-25,4102.21
Pasco,2023-10-02,4205.72
Pasco,2023-10-09,4097.55
Pasco,2023-10-16,4185.02
Pasco,2023-10-23,4436.47
Pasco,2023-10-30,4439.70
Pasco,2023-11-06,4456.10
Pasco,2023-11-13,4451.20
Pasco,2023-11-20,4528.75
Pasco,2023-11-27,4573.99
Pasco,2023-12-04,4497.58
Pasco,2023-12-11,4738.16
Pasco,2023-12-18,4659.80
Pasco,2023-12-25,4728.78
Pasco,2024-01-01,4638.59
Pasco,2024-01-08,4652.72
Pasco,2024-01-15,4708.52
Pasco,2024-01-22,4894.37
Pasco,2024-01-29,4781.71
Pasco,2024-02-05,4755.95
Pasco,2024-02-12,4817.39
Pasco,2024-02-19,4769.34
Pasco,2024-02-26,4762.66
Pasco,2024-03-04,4713.68
Pasco,2024-03-11,4692.57
Pasco,2024-03-18,4581.55
Pasco,2024-03-25,4525.65
Pasco,2024-04-01,4516.60
Pasco,2024-04-08,4422.36
Pasco,2024-04-15,4490.82
Pasco,2024-04-22,4479.40
Pasco,2024-04-29,4497.83
Pasco,2024-05-06,4306.39
Pasco,2024-05-13,4330.29
Pasco,2024-05-20,4304.57
Pasco,2024-05-27,4112.13
Pasco,2024-06-03,4097.27
Pasco,2024-06-10,4126.41
Pasco,2024-06-17,3924.02
Pasco,2024-06-24,4108.79
Pasco,2024-07-01,3848.80
Pasco,2024-07-08,3859.92
Pasco,2024-07-15,4090.50
Pasco,2024-07-22,3981.03
Pasco,2024-07-29,4055.01
Pasco,2024-08-05,4057.31
Pasco,2024-08-12,4127.89
Pasco,2024-08-19,4198.32
Pasco,2024-08-26,4251.41
Pasco,2024-09-02,4163.67
Pasco,2024-09-09,3962.37
Pasco,2024-09-16,4105.84
Pasco,2024-09-23,4117.19
Pasco,2024-09-30,4283.94
Pasco,2024-10-07,4219.84
Pasco,2024-10-14,4410.50
Pasco,2024-10-21,4335.12
Pasco,2024-10-28,4477.77
Pasco,2024-11-04,4621.33
Pasco,2024-11-11,4621.13
Pasco,2024-11-18,4689.41
Pasco,2024-11-25,4654.08
Pasco,2024-12-02,4648.76
Pasco,2024-12-09,4664.14
Pasco,2024-12-16,4531.30
Pasco,2024-12-23,4757.40
Pasco,2024-12-30,4691.50
Pasco,2025-01-06,4906.13
Pasco,2025-01-13,4765.04
Pasco,2025-01-20,4893.28
Pasco,2025-01-27,4856.02
Pasco,2025-02-03,5007.79
Pasco,2025-02-10,4780.01
Pasco,2025-02-17,4859.19
Pasco,2025-02-24,4889.85
Pasco,2025-03-03,4788.05
Pasco,2025-03-10,4679.66
Pasco,2025-03-17,4628.87
Pasco,2025-03-24,4524.50
Pasco,2025-03-31,4564.19
Pasco,2025-04-07,4485.87
Pasco,2025-04-14,4487.77
Pasco,2025-04-21,4431.78
Pasco,2025-04-28,4411.14
Pasco,2025-05-05,4324.25
Pasco,2025-05-12,4436.28
Pasco,2025-05-19,4292.47
Pasco,2025-05-26,4277.93
Pasco,2025-06-02,4267.77
Pasco,2025-06-09,4199.17
Pasco,2025-06-16,4115.42
Pasco,2025-06-23,4051.82
Pasco,2025-06-30,4024.13
Pasco,2025-07-07,3935.36
Pasco,2025-07-14,4095.58
Pasco,2025-07-21,4183.69
Pasco,2025-07-28,4057.01
Pasco,2025-08-04,4051.56
Pasco,2025-08-11,4143.64
Pasco,2025-08-18,4128.89
Pasco,2025-08-25,4156.79
Pasco,2025-09-01,4038.28
Pasco,2025-09-08,4185.08
Pasco,2025-09-15,4118.25
Pasco,2025-09-22,4115.44
Pasco,2025-09-29,4245.51
Pasco,2025-10-06,4307.41
Pasco,2025-10-13,4384.54
Pasco,2025-10-20,4386.10
Pasco,2025-10-27,4442.67
Pasco,2025-11-03,4727.55
Pasco,2025-11-10,4677.79
Pasco,2025-11-17,4703.97
Pasco,2025-11-24,4638.43
Pasco,2025-12-01,4800.92
Pasco,2025-12-08,4598.61
Pasco,2025-12-15,4694.25
Pasco,2025-12-22,4815.05
Pasco,2025-12-29,4806.58
Pasco,2026-01-05,4727.76
Pasco,2026-01-12,4768.57
Pasco,2026-01-19,5005.56
Pasco,2026-01-26,4914.59
Piura,2023-02-06,4800.50
Piura,2023-02-13,4842.08
Piura,2023-02-20,4885.85
Piura,2023-02-27,4954.60
Piura,2023-03-06,4835.22
Piura,2023-03-13,4726.53
Piura,2023-03-20,4791.91
Piura,2023-03-27,4814.04
Piura,2023-04-03,4731.50
Piura,2023-04-10,4727.24
Piura,2023-04-17,4580.61
Piura,2023-04-24,4631.53
Piura,2023-05-01,4716.15
Piura,2023-05-08,4722.92
Piura,2023-05-15,4604.34
Piura,2023-05-22,4642.62
Piura,2023-05-29,4521.32
Piura,2023-06-05,4426.16
Piura,2023-06-12,4428.85
Piura,2023-06-19,4358.21
Piura,2023-06-26,4294.33
Piura,2023-07-03,4252.06
Piura,2023-07-10,4265.96
Piura,2023-07-17,4188.72
Piura,2023-07-24,4089.48
Piura,2023-07-31,4170.89
Piura,2023-08-07,4015.87
Piura,2023-08-14,4117.37
Piura,2023-08-21,4172.06
Piura,2023-08-28,4131.54
Piura,2023-09-04,4117.22
Piura,2023-09-11,4159.92
Piura,2023-09-18,3962.79
Piura,2023-09-25,4047.62
Piura,2023-10-02,3990.89
Piura,2023-10-09,4090.12
Piura,2023-10-16,4066.22
Piura,2023-10-23,4167.52
Piura,2023-10-30,4286.66
Piura,2023-11-06,4300.44
Piura,2023-11-13,4315.45
Piura,2023-11-20,4365.28
Piura,2023-11-27,4391.44
Piura,2023-12-04,4538.89
Piura,2023-12-11,4582.43
Piura,2023-12-18,4503.43
Piura,2023-12-25,4426.72
Piura,2024-01-01,4536.55
Piura,2024-01-08,4651.00
Piura,2024-01-15,4618.08
Piura,2024-01-22,4617.69
Piura,2024-01-29,4784.06
Piura,2024-02-05,4743.42
Piura,2024-02-12,4948.04
Piura,2024-02-19,4933.79
Piura,2024-02-26,4976.10
Piura,2024-03-04,5048.89
Piura,2024-03-11,4882.08
Piura,2024-03-18,4768.36
Piura,2024-03-25,4870.58
Piura,2024-04-01,4871.37
Piura,2024-04-08,4724.65
Piura,2024-04-15,4779.64
Piura,2024-04-22,4774.18
Piura,2024-04-29,4793.95
Piura,2024-05-06,4743.36
Piura,2024-05-13,4937.24
Piura,2024-05-20,4712.71
Piura,2024-05-27,4690.66
Piura,2024-06-03,4580.57
Piura,2024-06-10,4363.43
Piura,2024-06-17,4544.86
Piura,2024-06-24,4174.37
Piura,2024-07-01,4403.80
Piura,2024-07-08,4182.06
Piura,2024-07-15,4149.72
Piura,2024-07-22,4216.86
Piura,2024-07-29,4363.55
Piura,2024-08-05,4243.03
Piura,2024-08-12,4209.39
Piura,2024-08-19,4164.69
Piura,2024-08-26,4240.69
Piura,2024-09-02,4150.32
Piura,2024-09-09,4193.17
Piura,2024-09-16,3994.32
Piura,2024-09-23,4141.31
Piura,2024-09-30,4128.62
Piura,2024-10-07,4040.26
Piura,2024-10-14,4102.46
Piura,2024-10-21,4218.10
Piura,2024-10-28,4265.50
Piura,2024-11-04,4389.28
Piura,2024-11-11,4346.84
Piura,2024-11-18,4442.68
Piura,2024-11-25,4684.96
Piura,2024-12-02,4527.66
Piura,2024-12-09,4580.43
Piura,2024-12-16,4618.80
Piura,2024-12-23,4637.23
Piura,2024-12-30,4767.18
Piura,2025-01-06,4696.60
Piura,2025-01-13,4846.19
Piura,2025-01-20,4800.39
Piura,2025-01-27,4974.20
Piura,2025-02-03,4973.12
Piura,2025-02-10,5026.53
Piura,2025-02-17,5065.10
Piura,2025-02-24,5118.95
Piura,2025-03-03,4998.03
Piura,2025-03-10,4989.01
Piura,2025-03-17,5151.39
Piura,2025-03-24,5016.35
Piura,2025-03-31,4928.43
Piura,2025-04-07,4970.30
Piura,2025-04-14,4910.68
Piura,2025-04-21,4761.41
Piura,2025-04-28,4913.63
Piura,2025-05-05,4886.44
Piura,2025-05-12,4897.81
Piura,2025-05-19,4790.41
Piura,2025-05-26,4775.20
Piura,2025-06-02,4797.31
Piura,2025-06-09,4636.43
Piura,2025-06-16,4538.22
Piura,2025-06-23,4514.29
Piura,2025-06-30,4400.99
Piura,2025-07-07,4448.36
Piura,2025-07-14,4337.71
Piura,2025-07-21,4358.56
Piura,2025-07-28,4286.05
Piura,2025-08-04,4252.15
Piura,2025-08-11,4379.58
Piura,2025-08-18,4342.62
Piura,2025-08-25,4350.83
Piura,2025-09-01,4333.27
Piura,2025-09-08,4162.27
Piura,2025-09-15,4240.73
Piura,2025-09-22,4087.58
Piura,2025-09-29,4252.71
Piura,2025-10-06,4169.11
Piura,2025-10-13,4310.96
Piura,2025-10-20,4385.87
Piura,2025-10-27,4373.06
Piura,2025-11-03,4479.93
Piura,2025-11-10,4630.54
Piura,2025-11-17,4503.68
Piura,2025-11-24,4700.39
Piura,2025-12-01,4701.10
Piura,2025-12-08,4780.76
Piura,2025-12-15,4633.94
Piura,2025-12-22,4766.56
Piura,2025-12-29,4871.50
Piura,2026-01-05,4933.13
Piura,2026-01-12,4851.62
Piura,2026-01-19,4948.83
Piura,2026-01-26,5154.64
Puno,2023-02-06,5010.44
Puno,2023-02-13,5024.83
Puno,2023-02-20,5026.45
Puno,2023-02-27,5064.65
Puno,2023-03-06,5153.28
Puno,2023-03-13,5020.46
Puno,2023-03-20,5038.37
Puno,2023-03-27,5065.97
Puno,2023-04-03,5095.14
Puno,2023-04-10,4925.65
Puno,2023-04-17,4962.87
Puno,2023-04-24,4931.00
Puno,2023-05-01,4950.93
Puno,2023-05-08,5001.59
Puno,2023-05-15,4810.60
Puno,2023-05-22,4858.00
Puno,2023-05-29,4942.21
Puno,2023-06-05,4745.09
Puno,2023-06-12,4717.74
Puno,2023-06-19,4609.77
Puno,2023-06-26,4562.41
Puno,2023-07-03,4507.04
Puno,2023-07-10,4462.10
Puno,2023-07-17,4289.97
Puno,2023-07-24,4515.56
Puno,2023-07-31,4365.83
Puno,2023-08-07,4295.54
Puno,2023-08-14,4267.83
Puno,2023-08-21,4371.36
Puno,2023-08-28,4299.25
Puno,2023-09-04,4281.95
Puno,2023-09-11,4172.92
Puno,2023-09-18,4280.09
Puno,2023-09-25,4142.21
Puno,2023-10-02,4093.38
Puno,2023-10-09,4186.59
Puno,2023-10-16,4158.02
Puno,2023-10-23,4275.58
Puno,2023-10-30,4202.02
Puno,2023-11-06,4387.00
Puno,2023-11-13,4464.33
Puno,2023-11-20,4437.46
Puno,2023-11-27,4608.06
Puno,2023-12-04,4630.79
Puno,2023-12-11,4548.18
Puno,2023-12-18,4532.90
Puno,2023-12-25,4602.02
Puno,2024-01-01,4771.68
Puno,2024-01-08,4711.76
Puno,2024-01-15,4781.58
Puno,2024-01-22,4906.95
Puno,2024-01-29,4980.48
Puno,2024-02-05,5132.75
Puno,2024-02-12,5097.22
Puno,2024-02-19,5183.97
Puno,2024-02-26,5139.79
Puno,2024-03-04,5151.87
Puno,2024-03-11,5041.28
Puno,2024-03-18,5141.13
Puno,2024-03-25,5160.99
Puno,2024-04-01,5114.65
Puno,2024-04-08,4944.59
